Confirmed,UPC,Brand,Product Name,Size,Type,Concentration,Gender,Country of Origin,Li (Free/None),,Total Products with UPC: 5418
FALSE,022548181089,Donna Karan,BLOSSOM EDP SP LI,29.6ml,SP,Eau de Parfum,W,CH,Contains,,
FALSE,022548173701,Donna Karan,BLOSSOM EDP SP,50.3ml,SP,Eau de Parfum,W,CH,Contains,,
FALSE,085715950086,Donna Karan,BLOSSOM EDP SP LI FREE,100.5ml,SP,Eau de Parfum,W,IT,Free,,
FALSE,085715952400,Donna Karan,DKNY BE DELICIOUS ICE POP BERRY BLISS EDP SP,50.3ml,SP,Eau de Parfum,W,IT,Contains,,
FALSE,085715952424,Donna Karan,DKNY BE DELICIOUS ICE POP CITRUS SPLASH EDP SP,50.3ml,SP,Eau de Parfum,W,IT,Contains,,
FALSE,085715952417,Donna Karan,DKNY BE DELICIOUS ICE POP VERY CHERRY EDP SP,50.3ml,SP,Eau de Parfum,W,IT,Contains,,
FALSE,085715950437,Donna Karan,ST EDP SP,29.6ml,SP,Eau de Parfum,W,IT,Contains,,
FALSE,085715950413,Dkny,ST EDP SP LI FREE,100.5ml,SP,Eau de Parfum,W,IT,Free,,
FALSE,085715950345,Donna Karan,DKNY BE DELICIOUS POOL PARTY BAY BREEZE EDT SP,50.3ml,SP,Eau de Toilette,W,IT,Contains,,
FALSE,085715950369,Donna Karan,DKNY BE DELICIOUS POOL PARTY LIME MOJITO EDT SP LI FREE,50.3ml,SP,Eau de Toilette,W,IT,Free,,
FALSE,085715950352,Donnna Karan,DKNY BE DELICIOUS POOL PARTY MAI TAI EDT SP,50.3ml,SP,Eau de Toilette,W,IT,Contains,,
FALSE,022548423073,Donna Karan,DELICIOUS EDP SP LI FREE,50.3ml,SP,Eau de Parfum,W,CH,Free,,
FALSE,085715950147,Donna Karan,DELICIOUS EDP SP LI FREE,100.5ml,SP,Eau de Parfum,W,IT,Free,,
FALSE,085715950215,Donna Karan,BLUSH EDP SP,50.3ml,SP,Eau de Parfum,W,IT,Contains,,
FALSE,085715950208,Dkny,BLUSH EDP SP LI FREE,100.5ml,SP,Eau de Parfum,W,IT,Free,,
FALSE,085715950185,Donna Karan,TEMPTED EDP SP LI FREE,50.3ml,SP,Eau de Parfum,W,IT,Free,,
FALSE,022548355114,Donna Karan,TEMPTED EDP SP LI FREE,100.5ml,SP,Eau de Parfum,W,IT,Free,,
FALSE,085715950000,Donna Karan,BEDELICIOUS EDP SP NEW PACKLI FREE,100.5ml,SP,Eau de Parfum,W,IT,Free,,
FALSE,085715950048,Donna Karan,BEDELICIOUS EDT SP,29.6ml,SP,Eau de Toilette,W,IT,Contains,,
FALSE,085715950130,Konna Karan,DELICIOUS EDP SP,29.6ml,SP,Eau de Parfum,W,IT,Contains,,
FALSE,085715950116,Donna Karan,DELICIOUS EDP SP NEW PACKLI FREE,100.5ml,SP,Eau de Parfum,W,IT,Free,,
FALSE,085715950239,Donna Karan,LOVE EDP SP,50.3ml,SP,Eau de Parfum,W,IT,Contains,,
FALSE,085715950222,Dkny,LOVE EDP SP LI FREE,100.5ml,SP,Eau de Parfum,W,IT,Free,,
FALSE,085715950253,Donna Karan,DKNY LI FREE,100.5ml,SP,Eau de Parfum,W,IT,Free,,
FALSE,085715950284,Donna Karan,DKNY NEWPACKLI FREE,100.5ml,SP,Eau de Toilette,W,IT,Free,,
FALSE,3348900236738,Christian Dior,VITA EDT SP ONLY USALI FREE,100.5ml,SP,Eau de Toilette,W,FR,Free,,
FALSE,8057971188284,Dolce & Gabbana,DOLCE DEVOTION EDP INTENSE SP,50.3ml,SP,Eau de Parfum,W,IT,Contains,,
FALSE,8057971188291,Dolce&Gabbana,DOLCE DEVOTION EDP INTENSE SP LI FREE,97.6ml,SP,Eau de Parfum,W,IT,Free,,
FALSE,8057971183739,Dolce&Gabbana,DOLCE DEVOTION EDP SP LI FREE,97.6ml,SP,Eau de Parfum,W,IT,Free,,
FALSE,8057971188000,Dolce & Gabbana,DOLCE JASMINE EDP SP,73.9ml,SP,Eau de Parfum,W,IT,Contains,,
FALSE,8057971183029,Dolce&Gabbana,DOLCE LILY EDT SP LI FREE,73.9ml,SP,Eau de Toilette,W,IT,Free,,
FALSE,8057971182060,Dolce&Gabbana,DOLCE ROSE EDT SP LI FREE,73.9ml,SP,Eau de Toilette,W,IT,Free,,
FALSE,8057971180042,Dolce&Gabbana,DOLCE SHINE EDP SP LI FREE,73.9ml,SP,Eau de Parfum,W,IT,Free,,
FALSE,3423473005353,Dolce And Gabbana,DOLCE SHINE EDP SP LI FREE,73.9ml,SP,Eau de Parfum,W,FR,Free,,
FALSE,8057971183791,Dolce & Gabbana,DOLCE VIOLET EDT SP LI FREE,50.3ml,SP,Eau de Toilette,W,IT,Free,,
FALSE,8057971183807,Dolce&Gabbana,DOLCE VIOLET EDT SP LI FREE,73.9ml,SP,Eau de Toilette,W,IT,Free,,
FALSE,3423222015961,Dolce&Gabbana,DOLCE FOREVER EDP SP LI FREE,47.3ml,SP,Eau de Parfum,W,FR,Free,,
FALSE,737052074306,Dolce And Gabbana,DOLCE BLUE EDT SP,25.1ml,SP,Eau de Toilette,W,IT,Contains,,
FALSE,8057971188178,Dolce&Gabbana,DOLCE BLUE EDT SP NEW PACKREFILLABLE,29.6ml,SP,Eau de Toilette,W,IT,Contains,,
FALSE,8057971180318,Dolce & Gabbana,DOLCE BLUE EDT SP LI FREE,97.6ml,SP,Eau de Toilette,W,IT,Free,,
FALSE,8057971180318,Dolce And Gabbana,DOLCE BLUE EDT SP,100.5ml,SP,Eau de Toilette,W,IT,Contains,,
FALSE,8057971180325,Dolce & Gabbana,DOLCE BLUE EDT SP LI FREE,198.1ml,SP,Eau de Toilette,W,IT,Free,,
FALSE,8057971187829,Dolce&Gabbana,DOLCE Q EDP INTENSE SP,97.6ml,SP,Eau de Parfum,W,IT,Contains,,
FALSE,8057971183661,Dolce & Gabbana,DOLCE Q EDP SP LI FREE,97.6ml,SP,Eau de Parfum,W,IT,Free,,
FALSE,8054754405057,Dolce&Gabbana,DOLCE Q SP,97.6ml,SP,Parfum,W,IT,Contains,,
FALSE,8057971188673,Dolce&Gabbana,DOLCE GOLD EDP INTENSE SP LI FREE,50.3ml,SP,Eau de Parfum,W,IT,Free,,
FALSE,8057971188680,Dolce&Gabbana,DOLCE GOLD EDP INTENSE SP LI FREE,73.9ml,SP,Eau de Parfum,W,IT,Free,,
FALSE,8057971180493,Dolce&Gabbana,DOLCE ONE EDP SP LI FREE,73.9ml,SP,Eau de Parfum,W,IT,Free,,
FALSE,810006400083,Dolce&Gabbana,DOLCE ONE EDP INTENSE SP LI FREE,97.6ml,SP,Eau de Parfum,W,IT,Free,,
FALSE,8057971180394,Dolce&Gabbana,DOLCEGABBANA RED BOXLI FREEREDBOX,100.5ml,SP,Eau de Toilette,W,IT,Free,,
FALSE,763511099719,Donna Karan,MIST EDP SP LI FREE,29.6ml,SP,Eau de Parfum,W,US,Free,,
FALSE,022548121306,Donna Karan,MIST EDP SP LI FREE,50.3ml,SP,Eau de Parfum,W,US,Free,,
FALSE,022548121290,Donna Karan,MIST EDP SP LI FREE,100.5ml,SP,Eau de Parfum,W,US,Free,,
FALSE,763511099726,Donna Karan,MIST EDT SP LI FREE,50.3ml,SP,Eau de Toilette,W,US,Free,,
FALSE,085715940087,Donna Karan,MIST EDT SP LI FREE,100.5ml,SP,Eau de Toilette,W,US,Free,,
FALSE,849017027217,,DORA EXPLORERGWBEDT SP,50.3ml,SP,Eau de Toilette,W,US,Contains,,
FALSE,752084309301,Y.Z.Y Parfums,ROSE EDP SP LI FREE,100.5ml,SP,Eau de Parfum,W,US,Free,,
FALSE,3760060763402,Dumont,AMOROUS EDP SP,84.9ml,SP,Eau de Parfum,W,FR,None,,
FALSE,3760060762184,Dumont,MODERNITY EDP SP,84.9ml,SP,Eau de Parfum,W,FR,None,,
FALSE,3346130010241,Hermes,DESMERVEILLES EDT SP HERMESLI FREEREFILLABLE,29.6ml,SP,Eau de Toilette,W,FR,Free,,
FALSE,3346130010258,Hermes,DESMERVEILLESWEDT SP HERMESLI FREE,50.3ml,SP,Eau de Toilette,W,FR,Free,,
FALSE,3346130010265,Hermes,DESMERVEILLESWEDT SP HERMESLI FREE,97.6ml,SP,Eau de Toilette,W,FR,Free,,
FALSE,3017561250116,Lascad,POSSESSION EDT SRLI,75ml,NA,Eau de Toilette,W,FR,Contains,,
FALSE,027131019817,Estee Lauder,COLLECTION SPRAYESTEE LAUDERLI FREE,50.3ml,SP,Unknown,W,GB,Free,,
FALSE,3386460123167,,DARPEGE SHEER EDT SP,100.5ml,SP,Eau de Toilette,W,FR,Contains,,
FALSE,3386461515671,Lanvin,DARPEGE EDP SP LI FREE,100.5ml,SP,Eau de Parfum,W,FR,Free,,
FALSE,719346248174,Ed Hardy,WAVE EDP SP LI FREE,29.6ml,SP,Eau de Parfum,W,US,Free,,
FALSE,094922912282,Christian Audigier,LOVELUCK EDP SP LI FREE,100.5ml,SP,Eau de Parfum,W,US,Free,,
FALSE,7640233341414,Elie Saab,EDP SP LI FREE,100.5ml,SP,Elixir,W,IT,Free,,
FALSE,7640233340226,Elie Saab,FOREVER EDP SP LI FREE,88.7ml,SP,Eau de Parfum,W,IT,Free,,
FALSE,7640233340257,Elie Saab,SHINE EDP SP LI FREE,88.7ml,SP,Eau de Parfum,W,IT,Free,,
FALSE,7640233340066,Elie Saab,ESSENTIEL EDP SP LI FREE,88.7ml,SP,Parfum,W,IT,Free,,
FALSE,7640233340721,Elie Saab,LUMIERE EDP SP LI FREE,88.7ml,SP,Parfum,W,IT,Free,,
FALSE,853503006143,Derek Lam,ELLIPSIS BY DEREK LAM FOR WOMEN - EDP SPRAY,174.5ml,SP,Eau de Parfum,W,US,Contains,,
FALSE,3605522041486,Emporio Armani,ITS YOUWEDP SP LI FREE,100.5ml,SP,Eau de Parfum,W,FR,Free,,
FALSE,3614227293960,Escada,MAGNETISM EDP SP LI FREE,73.9ml,SP,Eau de Parfum,W,ES,Free,,
FALSE,730870263112,Escada,SENTIMENT EDT SP,73.9ml,SP,Eau de Toilette,W,GB,None,,
FALSE,088300608409,Calvin Klein,ESCAPE LI FREE,100.5ml,SP,Eau de Parfum,W,ES,Free,,
FALSE,887167095878,Estee Lauder,CINNABAR EDP SP LI FREE,50.3ml,SP,Eau de Parfum,W,US,Free,,
FALSE,027131261612,Estee Lauder,MUSE EDP SP LI FREE,50.3ml,SP,Eau de Parfum,W,CH,Free,,
FALSE,027131595045,Estee Lauder,SENSUOUS EDP SP LI FREE,50.3ml,SP,Eau de Parfum,W,CH,Free,,
FALSE,887167095915,Estee Lauder,SPELLBOUND EDP SP LI FREE,50.3ml,SP,Eau de Parfum,W,US,Free,,
FALSE,887167095885,Estee Lauder,SUPER EDP SP LI FREE,50.3ml,SP,Eau de Parfum,W,US,Free,,
FALSE,3614224821944,Calvin Klein,AIR EDP SP LI FREE,100.5ml,SP,Eau de Parfum,W,FR,Free,,
FALSE,3614228834957,Calvin Klein,FRESH EDP SP,97.6ml,SP,Eau de Parfum,W,FR,None,,
FALSE,3614225671333,Calvin Klein,FLAME EDP SP LI FREE,100.5ml,SP,Eau de Parfum,W,FR,Free,,
FALSE,088300139507,Calvin Klein,MOMENT EDP SP SCLI FREE,100.5ml,SP,Eau de Parfum,W,FR,Free,,
FALSE,088300139507,Calvin Klein,MOMENT EDP SP SR80 LIQUID,100.5ml,SP,Eau de Parfum,W,FR,Contains,,
FALSE,088300601301,Calvin Klein,ETERNITY NEW PACKLI FREE,47.3ml,SP,Eau de Parfum,W,FR,Free,,
FALSE,3616304072444,Calvin Klein,ETERNITY,10ml,SP,Eau de Parfum,W,ES,Contains,,
FALSE,088300601400,Calvin Klein,ETERNITY NEW PACKLI FREE,100.5ml,SP,Eau de Parfum,W,FR,Free,,
FALSE,088300162543,Calvin Klein,EUPHORIA LI FREE,47.3ml,SP,Eau de Parfum,W,ES,Free,,
FALSE,088300162505,Calvin Klein,EUPHORIA LI FREE,100.5ml,SP,Eau de Parfum,W,ES,Free,,
FALSE,844061006317,,LONGORIA EDP SPLI,100.5ml,SP,Unknown,W,US,Contains,,
FALSE,6001567788435,Coty,MUSK EDT SP LI FREE,100.5ml,SP,Eau de Toilette,W,SA,Free,,
FALSE,8904409100403,Eze,AWE EDP SP NEW PACKLI FREE,29.6ml,SP,Eau de Parfum,W,IN,Free,,
FALSE,8904409100489,Eze,AWE EDP SP NEW PACKLI FREE,73.9ml,SP,Eau de Parfum,W,IN,Free,,
FALSE,8904409100465,Eze,FLOW EDP SP NEW PACKLI FREE,29.6ml,SP,Eau de Parfum,W,IN,Free,,
FALSE,8904409100540,Eze,FLOW EDP SP NEW PACKLI FREE,73.9ml,SP,Eau de Parfum,W,IN,Free,,
FALSE,8904409100427,Eze,JOY EDP SP NEW PACKLI FREE,29.6ml,SP,Eau de Parfum,W,IN,Free,,
FALSE,8904409100502,Eze,JOY EDP SP NEW PACKLI FREE,73.9ml,SP,Eau de Parfum,W,IN,Free,,
FALSE,8904409100434,Eze,VIBE EDP SP NEW PACKLI FREE,29.6ml,SP,Eau de Parfum,W,IN,Free,,
FALSE,8904409100519,Eze,VIBE EDP SP NEW PACKLI FREE,73.9ml,SP,Eau de Parfum,W,IN,Free,,
FALSE,719346258111,Britney Spears,BLISSFUL EDT SP LI FREE,97.6ml,SP,Eau de Toilette,W,ES,Free,,
FALSE,719346567442,Britney Spears,CIRCUS EDP SP LI FREE,100.5ml,SP,Eau de Parfum,W,ES,Free,,
FALSE,719346250436,Britney Spears,FESTIVE EDT SP LI FREE,97.6ml,SP,Eau de Toilette,W,ES,Free,,
FALSE,719346552875,Britney Spears,HIDDEN EDP SP LI FREE,100.5ml,SP,Eau de Parfum,W,ES,Free,,
FALSE,7640171192970,Britney Spears,JUNGLE EDT SP LI FREE,97.6ml,SP,Eau de Toilette,W,ES,Free,,
FALSE,719346107297,Britney Spears,MIDNIGHT EDP SP,29.6ml,SP,Eau de Parfum,W,ES,None,,
FALSE,719346094665,Britney Spears,MIDNIGHT EDP SP LI FREE,97.6ml,SP,Eau de Parfum,W,ES,Free,,
FALSE,719346228992,Britney Spears,NAKED EDT SP LI FREE,97.6ml,SP,Eau de Toilette,W,ES,Free,,
FALSE,719346256346,Britney Spears,SHEER EDT SP LI FREE,97.6ml,SP,Eau de Toilette,W,ES,Free,,
FALSE,719346065399,Britney Spears,FANTASY LI FREE,50.3ml,SP,Eau de Parfum,W,ES,Free,,
FALSE,719346065405,Britney Spears,FANTASY LI FREE,97.6ml,SP,Eau de Parfum,W,ES,Free,,
FALSE,085715674036,French Connection Uk,CONNECT EDT SP LI FREE,100.5ml,SP,Eau de Toilette,W,PO,Free,,
FALSE,870283005845,French Connection Uk,FRICTION EDP SP LI FREE,100.5ml,SP,Eau de Parfum,W,PO,Free,,
FALSE,870283006651,French Connection Uk,NIGHT EDT SP LI,100.5ml,SP,Eau de Toilette,W,US,Contains,,
FALSE,8002135140561,French Connection Uk,FCUK LI FREE,100.5ml,SP,Eau de Toilette,W,PO,Free,,
FALSE,085715673886,French Connection Uk,FCUK-3- LI FREE,100.5ml,SP,Eau de Toilette,W,PO,Free,,
FALSE,843711294562,Fila,PINK EDP SP,100.5ml,SP,Eau de Parfum,W,US,Contains,,
FALSE,843711368348,Fila,TONIC EDP SP,100.5ml,SP,Eau de Parfum,W,US,Contains,,
FALSE,843711121295,Fila,FILA LI,100.5ml,SP,Eau de Parfum,W,US,Contains,,
FALSE,309973112018,Revlon,ICE EDC SP LI FREE,50.3ml,SP,Unknown,W,US,Free,,
FALSE,6294015151718,Sterling,LADY EDP SP STERLING PARFUMS,100.5ml,SP,Eau de Parfum,W,FR,Contains,,
FALSE,6294015100099,Flavia,CYGNUS EDP SP STERLING PARFUMS,100.5ml,SP,Eau de Parfum,W,FR,Contains,,
FALSE,6294015150766,Flavia,BELLE EDP SP STERLING PARFUMS,100.5ml,SP,Eau de Parfum,W,FR,Contains,,
FALSE,3605520983979,Viktor And Rolf,BOMB EDP SP LI FREE,20.1ml,SP,Eau de Parfum,W,FR,Free,,
FALSE,3274872441798,Kenzo,LABOLUTE EDP SP LI FREE,97.6ml,SP,Eau de Parfum,W,FR,Free,,
FALSE,3274872427204,Kenzo,KENZO EDP SP NEW PACKLI FREEREFILLABLE,100.5ml,SP,Eau de Parfum,W,FR,Free,,
FALSE,3274872420335,Kenzo,KENZO EDT SP NEW PACKLI FREE,29.6ml,SP,Eau de Toilette,W,FR,Free,,
FALSE,3274872420359,Kenzo,KENZO EDT SP NEW PACKLI FREE,97.6ml,SP,Eau de Toilette,W,FR,Free,,
FALSE,3274872420359,Kenzo,KENZO EDT SP NEWLI FREE,97.6ml,SP,Eau de Toilette,W,FR,Free,,
FALSE,663350082173,Mpf,FLUFFYG P8217,201.1ml,SP,BODYSPRAY,W,ES,Contains,,
FALSE,5425017734635,Fragluxe,1 OR 2 EDT SP LI FREE,97.6ml,SP,Eau de Toilette,W,FR,Free,,
